pedido_id,produto_id,quantidade,preco_unitario,subtotal
57493,27434,2,548.75,1097.5
98200,96027,2,10.91,21.82
98200,47814,1,149.73,149.73
98200,88006,2,729.44,1458.88
43115,20529,1,79.52,79.52
43115,50092,4,750.52,3002.08
43115,39359,4,388.91,1555.64
43115,58980,1,936.24,936.24
82746,92709,4,333.15,1332.6
82746,89808,5,970.56,4852.8
82746,83127,4,19.89,79.56
82746,80684,5,254.74,1273.7
82746,10847,3,527.46,1582.38
53336,13613,5,77.15,385.75
53336,31427,4,971.62,3886.48
38936,15856,5,118.14,590.7
38936,83127,1,19.89,19.89
38936,44756,5,693.81,3469.05
38936,87305,4,43.43,173.72
38936,38857,3,134.47,403.41
40703,13613,3,77.15,231.45
40703,47925,2,229.67,459.34
40703,15756,3,74.45,223.35
40703,38183,3,715.12,2145.36
35092,60134,3,711.35,2134.05
35092,25002,3,847.93,2543.79
35092,55925,3,769.59,2308.77
35092,97258,1,815.87,815.87
35092,30899,4,414.35,1657.4
22862,36329,1,310.29,310.29
22862,15856,4,118.14,472.56
94384,36327,4,57.88,231.52
94384,32334,3,229.31,687.93
94384,10932,5,283.24,1416.2
94384,7616,3,268.62,805.86
94384,79860,2,834.1,1668.2
569,9951,4,310.82,1243.28
569,68346,2,545.23,1090.46
569,83043,1,741.88,741.88
569,26169,1,909.44,909.44
90110,87446,2,144.86,289.72
90110,63918,2,486.52,973.04
90110,85451,2,541.78,1083.56
51036,31509,5,467.17,2335.85
61463,4052,2,802.48,1604.96
61463,24755,3,734.13,2202.39
61463,50092,2,750.52,1501.04
61463,2387,4,218.44,873.76
61463,28552,2,353.45,706.9
46096,25454,2,166.07,332.14
46096,12484,1,266.22,266.22
49622,66135,4,803.8,3215.2
49622,38614,5,241.1,1205.5
36988,35971,1,176.01,176.01
55450,53537,2,227.15,454.3
55450,29288,1,466.59,466.59
55450,47071,4,101.38,405.52
55450,65028,1,677.62,677.62
33478,63602,1,38.39,38.39
33478,7450,3,404.86,1214.58
33478,43806,2,864.54,1729.08
33478,11011,4,624.91,2499.64
33478,90763,3,534.03,1602.09
20880,69180,3,417.38,1252.14
20880,2387,5,218.44,1092.2
9335,36535,5,18.44,92.2
32351,78387,1,493.31,493.31
61879,94900,5,258.65,1293.25
61879,88194,3,309.2,927.6
16804,19653,5,790.65,3953.25
16804,63918,5,486.52,2432.6
32281,49928,1,649.83,649.83
32281,67557,5,176.84,884.2
32281,88397,4,319.17,1276.68
32281,11425,4,406.61,1626.44
32281,80684,3,254.74,764.22
52202,33124,1,710.84,710.84
52202,41843,3,21.36,64.08
52202,6620,4,500.66,2002.64
52202,75569,1,827.48,827.48
52202,14705,1,542.54,542.54
8456,46126,2,85.71,171.42
8456,43982,5,376.04,1880.2
52470,27194,2,66.59,133.18
52470,74980,2,768.86,1537.72
52470,7616,2,268.62,537.24
52470,58354,2,785.43,1570.86
52470,92709,5,333.15,1665.75
23689,86768,5,642.97,3214.85
23689,54473,2,904.86,1809.72
23689,29135,2,428.74,857.48
78193,88768,5,414.44,2072.2
27339,10646,2,516.45,1032.9
27339,71260,3,964.16,2892.48
27339,61762,3,239.2,717.6
27339,19680,3,44.96,134.88
41750,51681,5,404.05,2020.25
41750,21799,4,905.86,3623.44
26523,63217,5,988.08,4940.4
26523,97405,3,361.79,1085.37
26523,49928,4,649.83,2599.32
16313,15556,5,148.38,741.9
16313,6116,4,697.48,2789.92
33718,71683,2,30.92,61.84
33718,38229,1,830.19,830.19
33718,96714,3,743.96,2231.88
33718,76434,3,705.9,2117.7
9819,97620,3,617.77,1853.31
9819,69846,2,994.17,1988.34
30220,16533,4,521.17,2084.68
30220,80010,3,456.07,1368.21
30220,88006,4,729.44,2917.76
1672,81102,4,285.3,1141.2
99343,49663,3,160.33,480.99
99343,87718,4,11.01,44.04
99343,84365,2,72.96,145.92
99343,38229,3,830.19,2490.57
67402,72643,5,802.32,4011.6
67402,97258,5,815.87,4079.35
90368,47814,3,149.73,449.19
90368,64156,5,413.18,2065.9
90368,4052,2,802.48,1604.96
90368,59221,4,610.81,2443.24
50150,18249,3,389.53,1168.59
50150,73202,1,102.69,102.69
50150,37536,5,591.7,2958.5
53935,50909,1,850.29,850.29
53935,11425,3,406.61,1219.83
53935,81929,4,542.12,2168.48
48374,53537,1,227.15,227.15
48374,8001,5,448.16,2240.8
48374,31427,5,971.62,4858.1
48374,48214,2,11.35,22.7
48374,19695,5,27.26,136.3
49816,58980,4,936.24,3744.96
49816,88768,4,414.44,1657.76
49816,1703,3,469.2,1407.6
49816,36765,3,504.57,1513.71
49816,78360,4,990.89,3963.56
96769,32368,1,696.3,696.3
96769,14977,4,881.75,3527.0
25846,38183,3,715.12,2145.36
37137,7526,2,37.8,75.6
37137,12484,1,266.22,266.22
43602,92226,1,544.96,544.96
43602,32963,3,560.47,1681.41
48584,143,4,494.61,1978.44
189,87305,5,43.43,217.15
189,19680,2,44.96,89.92
189,31579,3,12.65,37.95
189,84559,5,986.23,4931.15
66607,96223,2,172.22,344.44
65318,20368,2,758.95,1517.9
65318,39187,1,727.93,727.93
65318,96130,2,850.61,1701.22
65318,5292,4,534.6,2138.4
65318,7551,3,719.38,2158.14
11987,73442,5,417.12,2085.6
68717,96027,1,10.91,10.91
68717,12545,3,129.6,388.8
21569,70889,2,389.31,778.62
21569,52601,1,468.45,468.45
21569,52441,5,582.44,2912.2
21569,39496,4,741.36,2965.44
68545,63100,3,324.64,973.92
68545,65039,5,666.43,3332.15
68545,48214,1,11.35,11.35
68545,9808,2,897.18,1794.36
82512,26503,3,113.07,339.21
82512,27711,5,311.19,1555.95
82512,25454,5,166.07,830.35
82512,65938,2,573.5,1147.0
82512,69180,3,417.38,1252.14
95827,78387,5,493.31,2466.55
15075,47814,2,149.73,299.46
15075,22002,3,287.76,863.28
15075,78360,2,990.89,1981.78
15075,96952,3,903.77,2711.31
15075,53403,5,872.54,4362.7
16943,63304,1,736.14,736.14
16943,89808,3,970.56,2911.68
16943,97535,4,106.17,424.68
16943,92709,2,333.15,666.3
86979,75569,5,827.48,4137.4
86979,14028,2,442.53,885.06
33466,39496,1,741.36,741.36
33466,47563,1,852.95,852.95
33466,97177,2,477.48,954.96
33466,94997,2,137.6,275.2
54760,73767,3,373.16,1119.48
54760,96109,3,699.04,2097.12
54760,43806,5,864.54,4322.7
54760,97585,5,895.85,4479.25
47196,49423,2,167.62,335.24
47196,19653,1,790.65,790.65
47196,78406,1,936.84,936.84
47196,35659,2,338.18,676.36
16902,96136,4,68.32,273.28
16902,34973,2,834.31,1668.62
16902,95075,2,73.29,146.58
16902,53537,5,227.15,1135.75
16902,57091,2,220.06,440.12
5191,57270,4,73.99,295.96
5191,12484,3,266.22,798.66
5191,50611,2,95.8,191.6
82679,38229,2,830.19,1660.38
82679,55197,4,450.21,1800.84
82679,25393,2,669.18,1338.36
24559,97258,5,815.87,4079.35
24559,96952,1,903.77,903.77
24559,40739,2,17.33,34.66
99687,97620,3,617.77,1853.31
99687,22300,2,49.28,98.56
99687,6620,1,500.66,500.66
99687,28584,5,476.48,2382.4
99687,97258,2,815.87,1631.74
59004,11425,2,406.61,813.22
93367,94997,4,137.6,550.4
93367,85288,5,375.14,1875.7
93367,76738,5,909.51,4547.55
93367,56109,5,234.76,1173.8
93367,7537,1,290.43,290.43
36167,63944,4,648.75,2595.0
36167,94900,5,258.65,1293.25
36167,19405,2,642.21,1284.42
10822,47541,1,440.64,440.64
10822,16533,3,521.17,1563.51
10822,31509,2,467.17,934.34
10822,56655,4,481.21,1924.84
23548,47790,1,180.89,180.89
85002,58354,5,785.43,3927.15
85002,9991,1,705.6,705.6
85002,60473,1,790.74,790.74
68572,5375,5,374.97,1874.85
68572,68325,4,736.88,2947.52
68572,92284,5,315.59,1577.95
68572,35417,3,930.35,2791.05
68572,17107,4,287.58,1150.32
75987,76804,1,399.41,399.41
75987,53537,3,227.15,681.45
80351,9808,4,897.18,3588.72
80351,35971,5,176.01,880.05
80351,21914,2,232.47,464.94
80351,30899,3,414.35,1243.05
80351,25393,1,669.18,669.18
74115,41524,3,288.96,866.88
74115,88194,5,309.2,1546.0
58598,35117,4,362.24,1448.96
58598,93368,1,907.46,907.46
58598,59221,1,610.81,610.81
58598,39924,5,759.07,3795.35
58598,96223,1,172.22,172.22
58215,97535,1,106.17,106.17
58215,78488,5,990.12,4950.6
90832,90763,2,534.03,1068.06
90832,72605,1,708.93,708.93
90832,47541,5,440.64,2203.2
90832,22840,3,558.61,1675.83
90832,91790,1,161.46,161.46
2186,10387,3,577.51,1732.53
2186,80601,4,626.37,2505.48
2186,57091,3,220.06,660.18
81774,76434,2,705.9,1411.8
81774,63272,1,244.02,244.02
81774,55974,1,111.19,111.19
81774,86218,5,189.9,949.5
71479,15346,4,484.34,1937.36
71479,78360,1,990.89,990.89
71479,25764,1,412.82,412.82
33895,39924,2,759.07,1518.14
33895,78241,1,505.83,505.83
33895,1015,2,711.55,1423.1
57775,34558,2,813.41,1626.82
57775,47563,4,852.95,3411.8
57775,39187,4,727.93,2911.72
57775,83307,3,285.5,856.5
87780,57374,5,698.48,3492.4
87780,6889,3,822.92,2468.76
87780,16979,2,61.89,123.78
6609,21914,1,232.47,232.47
6609,86379,2,761.11,1522.22
3385,24349,4,487.64,1950.56
3385,14706,2,357.22,714.44
3385,82259,2,287.53,575.06
3385,55638,4,884.31,3537.24
72610,47047,4,185.96,743.84
72610,62196,5,598.61,2993.05
72610,58406,1,244.17,244.17
72610,38183,4,715.12,2860.48
72610,43982,5,376.04,1880.2
76919,14279,5,132.89,664.45
76919,52640,4,938.21,3752.84
76919,37406,3,943.33,2829.99
76919,53827,5,253.77,1268.85
13562,76566,1,522.32,522.32
13562,29620,2,152.02,304.04
13562,92403,3,591.57,1774.71
29002,76804,3,399.41,1198.23
29002,40989,4,160.98,643.92
29002,79374,5,650.64,3253.2
29002,38229,2,830.19,1660.38
29002,17681,1,77.44,77.44
23248,25002,3,847.93,2543.79
23248,98767,5,175.6,878.0
15906,24859,5,359.61,1798.05
15906,83043,5,741.88,3709.4
15906,15856,4,118.14,472.56
15906,18402,5,171.43,857.15
15906,86827,5,219.55,1097.75
64491,67227,4,56.04,224.16
64491,8001,2,448.16,896.32
64491,55974,4,111.19,444.76
92085,85693,1,520.9,520.9
92085,88397,3,319.17,957.51
18862,47071,4,101.38,405.52
85951,7551,4,719.38,2877.52
71557,46010,2,614.47,1228.94
59527,91654,2,995.29,1990.58
59527,52779,5,463.67,2318.35
59527,83215,2,34.14,68.28
57874,54473,3,904.86,2714.58
57874,43806,1,864.54,864.54
57874,80684,3,254.74,764.22
57874,51681,4,404.05,1616.2
82948,24186,2,569.77,1139.54
82948,35553,3,547.98,1643.94
82948,61277,2,580.35,1160.7
82948,69952,5,949.26,4746.3
80368,34558,1,813.41,813.41
80368,60134,3,711.35,2134.05
93942,73442,3,417.12,1251.36
93942,19653,5,790.65,3953.25
93942,88222,3,780.87,2342.61
91875,88272,3,367.77,1103.31
84978,52779,4,463.67,1854.68
84978,79374,4,650.64,2602.56
84978,75775,1,577.35,577.35
84978,93223,2,525.66,1051.32
6062,68183,1,579.31,579.31
6062,9123,4,185.82,743.28
6062,10932,1,283.24,283.24
60107,17678,3,722.47,2167.41
60107,9463,2,737.23,1474.46
60107,23193,1,147.72,147.72
60107,21799,3,905.86,2717.58
18867,57270,4,73.99,295.96
18867,55974,4,111.19,444.76
18867,38191,2,514.95,1029.9
18867,63602,1,38.39,38.39
69741,24349,4,487.64,1950.56
69741,17107,5,287.58,1437.9
69741,26949,3,955.8,2867.4
61566,78488,4,990.12,3960.48
61566,19771,2,832.78,1665.56
61566,36661,1,329.51,329.51
61566,96027,5,10.91,54.55
88847,47563,3,852.95,2558.85
88847,98522,5,911.77,4558.85
88847,97585,5,895.85,4479.25
76142,86092,4,303.14,1212.56
91461,47824,5,84.53,422.65
91461,72605,4,708.93,2835.72
23003,30670,5,25.13,125.65
23003,35417,3,930.35,2791.05
23003,50092,1,750.52,750.52
23003,16979,3,61.89,185.67
18725,886,1,134.83,134.83
18725,76434,3,705.9,2117.7
26142,17107,5,287.58,1437.9
26142,93468,2,860.81,1721.62
19764,88318,5,70.04,350.2
19764,56470,1,354.15,354.15
19764,9303,5,672.86,3364.3
38176,82422,2,648.23,1296.46
38176,39187,2,727.93,1455.86
10329,79037,2,608.37,1216.74
10329,7616,2,268.62,537.24
10329,9463,1,737.23,737.23
24312,66489,3,670.84,2012.52
24312,91654,5,995.29,4976.45
24312,97194,5,718.62,3593.1
24312,83057,4,932.46,3729.84
24312,63304,2,736.14,1472.28
39673,81280,4,852.86,3411.44
39673,9808,1,897.18,897.18
64935,54178,2,994.59,1989.18
18910,94997,5,137.6,688.0
52445,69507,1,523.2,523.2
71248,62063,1,828.14,828.14
71248,89031,1,328.11,328.11
14638,60473,3,790.74,2372.22
14638,79647,2,280.81,561.62
14638,72312,2,716.61,1433.22
34825,92075,4,84.56,338.24
42542,17107,3,287.58,862.74
42542,47563,1,852.95,852.95
38353,52304,4,111.97,447.88
38353,59221,1,610.81,610.81
38353,27681,2,890.78,1781.56
69419,86375,2,632.95,1265.9
69419,55974,3,111.19,333.57
69419,83057,4,932.46,3729.84
18244,49848,4,201.27,805.08
18244,16979,1,61.89,61.89
12666,72312,3,716.61,2149.83
12666,56197,1,859.47,859.47
12666,74408,3,109.93,329.79
95107,93421,1,81.09,81.09
18361,46112,2,739.99,1479.98
75188,96136,2,68.32,136.64
79629,64591,1,779.3,779.3
29327,10646,1,516.45,516.45
29327,41524,5,288.96,1444.8
29327,88006,5,729.44,3647.2
54219,88768,4,414.44,1657.76
54219,6889,1,822.92,822.92
54219,16979,5,61.89,309.45
54219,53752,2,357.86,715.72
54219,12545,3,129.6,388.8
91827,25393,3,669.18,2007.54
14758,31337,3,289.52,868.56
51396,74408,1,109.93,109.93
51396,69846,2,994.17,1988.34
51396,96130,2,850.61,1701.22
92810,26949,5,955.8,4779.0
92810,49660,1,699.66,699.66
92810,38074,2,316.09,632.18
54274,3171,4,609.79,2439.16
59877,39187,5,727.93,3639.65
59877,94900,4,258.65,1034.6
59877,54473,3,904.86,2714.58
59877,18665,2,607.21,1214.42
59877,68183,3,579.31,1737.93
50400,5375,5,374.97,1874.85
50400,15556,1,148.38,148.38
50400,17724,3,143.58,430.74
50400,46654,3,803.46,2410.38
50400,17720,5,347.92,1739.6
36449,38746,5,530.48,2652.4
36449,5279,4,992.85,3971.4
13862,73086,4,521.84,2087.36
13862,27194,3,66.59,199.77
13862,31337,1,289.52,289.52
18763,23348,3,160.67,482.01
18763,90156,1,799.48,799.48
18763,20368,2,758.95,1517.9
18763,19405,1,642.21,642.21
18763,36329,5,310.29,1551.45
24865,10646,2,516.45,1032.9
45660,27194,3,66.59,199.77
45660,86768,4,642.97,2571.88
45660,53827,1,253.77,253.77
45660,30670,3,25.13,75.39
64697,63822,5,51.13,255.65
64697,25454,2,166.07,332.14
64697,43610,4,387.17,1548.68
64697,22002,1,287.76,287.76
77759,34973,1,834.31,834.31
48375,47173,3,478.12,1434.36
48375,36661,2,329.51,659.02
48375,35659,4,338.18,1352.72
48375,13613,5,77.15,385.75
48375,36329,3,310.29,930.87
94448,78548,5,304.16,1520.8
94448,76470,3,494.03,1482.09
94448,27776,1,66.73,66.73
94448,15556,1,148.38,148.38
94448,87784,4,205.53,822.12
91826,16533,5,521.17,2605.85
91826,85939,4,125.51,502.04
66603,8622,2,211.17,422.34
66603,5292,5,534.6,2673.0
66603,49328,3,802.81,2408.43
46222,33124,1,710.84,710.84
46222,67257,1,947.26,947.26
46222,94227,3,228.3,684.9
46222,25002,4,847.93,3391.72
54647,87305,5,43.43,217.15
54647,29135,3,428.74,1286.22
6094,59221,5,610.81,3054.05
6094,76566,4,522.32,2089.28
6094,88768,2,414.44,828.88
6094,92016,3,120.57,361.71
48436,23193,2,147.72,295.44
48436,72667,2,799.57,1599.14
50772,87305,5,43.43,217.15
50772,63944,3,648.75,1946.25
50772,58406,2,244.17,488.34
50772,94155,4,697.17,2788.68
75889,78264,4,100.57,402.28
75889,7616,4,268.62,1074.48
75889,83057,4,932.46,3729.84
75889,58354,1,785.43,785.43
75889,68299,4,144.06,576.24
37142,32963,1,560.47,560.47
37142,58617,5,148.53,742.65
37142,70889,5,389.31,1946.55
37142,8186,3,536.32,1608.96
58253,8015,2,939.58,1879.16
58253,72224,4,199.44,797.76
58253,23193,5,147.72,738.6
58253,18249,4,389.53,1558.12
58253,5375,5,374.97,1874.85
72420,96714,1,743.96,743.96
72420,21914,4,232.47,929.88
72420,30838,5,328.21,1641.05
72420,4130,2,547.23,1094.46
28858,39496,3,741.36,2224.08
28858,94900,4,258.65,1034.6
28858,27026,3,903.98,2711.94
50825,48986,3,138.79,416.37
50825,48214,3,11.35,34.05
50825,48924,3,595.65,1786.95
50825,21710,1,78.14,78.14
35972,16979,3,61.89,185.67
35972,81929,4,542.12,2168.48
35972,68299,2,144.06,288.12
35972,7551,1,719.38,719.38
19643,58617,3,148.53,445.59
19643,36324,5,543.42,2717.1
19643,41524,2,288.96,577.92
19643,65028,1,677.62,677.62
19643,49423,1,167.62,167.62
19022,36324,2,543.42,1086.84
19022,9303,3,672.86,2018.58
1170,90763,3,534.03,1602.09
96231,46067,3,993.13,2979.39
96231,83127,2,19.89,39.78
96231,56655,5,481.21,2406.05
96231,18665,3,607.21,1821.63
3211,96714,3,743.96,2231.88
3211,65039,4,666.43,2665.72
3211,39496,5,741.36,3706.8
3211,42705,3,581.53,1744.59
70584,47925,3,229.67,689.01
70584,10465,4,322.38,1289.52
70584,85693,2,520.9,1041.8
68227,35404,4,806.95,3227.8
68227,18249,4,389.53,1558.12
68227,21710,3,78.14,234.42
68227,39187,4,727.93,2911.72
68227,76434,4,705.9,2823.6
64266,36324,3,543.42,1630.26
38435,86768,5,642.97,3214.85
38435,75775,5,577.35,2886.75
38435,12102,2,760.84,1521.68
66665,55031,2,943.11,1886.22
66665,7526,4,37.8,151.2
66665,73879,3,800.35,2401.05
74782,62196,4,598.61,2394.44
74782,31579,3,12.65,37.95
74782,25764,1,412.82,412.82
28104,65039,2,666.43,1332.86
28104,10248,4,317.45,1269.8
28104,17976,2,347.47,694.94
28104,47925,3,229.67,689.01
28104,9123,4,185.82,743.28
64759,38614,1,241.1,241.1
1227,21914,5,232.47,1162.35
1227,92709,4,333.15,1332.6
6867,85693,1,520.9,520.9
6867,25971,1,549.46,549.46
6867,27711,5,311.19,1555.95
6867,25764,4,412.82,1651.28
16483,31082,3,128.67,386.01
16483,25003,5,611.87,3059.35
6087,19507,3,376.64,1129.92
6087,7537,4,290.43,1161.72
55908,73238,1,159.35,159.35
55908,49848,5,201.27,1006.35
55908,18248,4,69.35,277.4
55908,10248,5,317.45,1587.25
14683,80404,1,287.75,287.75
14683,25764,4,412.82,1651.28
66492,55638,5,884.31,4421.55
66492,86487,3,857.42,2572.26
12135,80684,4,254.74,1018.96
12135,76570,4,684.48,2737.92
24297,72605,4,708.93,2835.72
24297,74408,2,109.93,219.86
24297,85526,3,680.79,2042.37
15732,73238,5,159.35,796.75
15732,47563,5,852.95,4264.75
7468,9808,1,897.18,897.18
7468,41254,3,973.41,2920.23
7468,32334,3,229.31,687.93
7468,92075,2,84.56,169.12
93882,65060,4,422.61,1690.44
73637,72605,5,708.93,3544.65
73637,7526,5,37.8,189.0
61607,78387,4,493.31,1973.24
64471,93062,1,14.81,14.81
64471,53842,5,425.03,2125.15
7592,58326,5,303.83,1519.15
7592,46654,3,803.46,2410.38
7592,48986,3,138.79,416.37
7592,53827,1,253.77,253.77
27123,52441,1,582.44,582.44
27123,8015,4,939.58,3758.32
29071,89029,5,397.16,1985.8
29071,17678,3,722.47,2167.41
88638,16635,1,737.93,737.93
88638,19680,2,44.96,89.92
25527,78767,1,722.03,722.03
31496,10932,5,283.24,1416.2
31496,36535,4,18.44,73.76
31496,53537,2,227.15,454.3
31496,82422,4,648.23,2592.92
31496,55925,1,769.59,769.59
67036,52304,4,111.97,447.88
67036,16648,1,513.65,513.65
67036,35971,4,176.01,704.04
67036,46654,4,803.46,3213.84
67036,73202,4,102.69,410.76
31378,39731,5,543.32,2716.6
31378,93421,2,81.09,162.18
31378,25002,4,847.93,3391.72
31378,15756,3,74.45,223.35
31378,21914,1,232.47,232.47
39647,61277,3,580.35,1741.05
4083,63217,2,988.08,1976.16
4083,11425,3,406.61,1219.83
4083,6620,4,500.66,2002.64
4445,21914,5,232.47,1162.35
4445,66135,2,803.8,1607.6
4445,94155,3,697.17,2091.51
80223,39496,5,741.36,3706.8
80223,71683,3,30.92,92.76
80223,9123,3,185.82,557.46
80223,92226,4,544.96,2179.84
80223,63922,5,105.97,529.85
7006,5375,2,374.97,749.94
7006,29884,4,813.4,3253.6
7006,41254,3,973.41,2920.23
76269,43806,5,864.54,4322.7
76269,75074,1,568.91,568.91
76269,83127,5,19.89,99.45
76269,76470,3,494.03,1482.09
65650,96136,1,68.32,68.32
65650,63619,1,384.48,384.48
65650,14870,2,488.33,976.66
65650,82422,5,648.23,3241.15
25300,86487,1,857.42,857.42
42150,24859,1,359.61,359.61
42150,28552,2,353.45,706.9
42150,90156,3,799.48,2398.44
42150,1703,4,469.2,1876.8
42150,9383,1,482.77,482.77
6204,86487,5,857.42,4287.1
6204,52441,3,582.44,1747.32
6204,31082,3,128.67,386.01
6204,48214,1,11.35,11.35
6204,81102,5,285.3,1426.5
84023,76804,4,399.41,1597.64
84023,19695,4,27.26,109.04
84023,49660,5,699.66,3498.3
89643,51696,4,597.43,2389.72
89643,36605,3,478.08,1434.24
89643,13613,1,77.15,77.15
31511,24055,3,81.15,243.45
31511,62196,2,598.61,1197.22
56975,57204,1,132.68,132.68
56975,47814,2,149.73,299.46
56975,87784,4,205.53,822.12
23081,923,5,407.11,2035.55
23081,40739,4,17.33,69.32
23081,98237,4,435.8,1743.2
74314,24186,4,569.77,2279.08
74314,86379,3,761.11,2283.33
74314,48986,3,138.79,416.37
74314,14705,3,542.54,1627.62
33177,23348,2,160.67,321.34
33177,39493,4,171.68,686.72
33177,22138,5,952.75,4763.75
33177,4052,5,802.48,4012.4
65185,88318,3,70.04,210.12
65185,31427,2,971.62,1943.24
65185,19598,4,804.42,3217.68
65185,39151,4,653.18,2612.72
66028,73442,4,417.12,1668.48
66028,19771,3,832.78,2498.34
66028,5292,5,534.6,2673.0
66028,49663,3,160.33,480.99
66028,35117,3,362.24,1086.72
57387,58149,5,941.45,4707.25
57387,6780,3,186.41,559.23
57387,14279,1,132.89,132.89
57387,65028,3,677.62,2032.86
8218,7537,2,290.43,580.86
8218,27681,4,890.78,3563.12
8218,11279,5,112.63,563.15
8218,25738,5,908.65,4543.25
11116,20174,5,364.35,1821.75
11116,78241,4,505.83,2023.32
84251,14706,4,357.22,1428.88
84251,87784,3,205.53,616.59
84251,79037,5,608.37,3041.85
84251,64881,2,231.06,462.12
70442,38614,5,241.1,1205.5
48964,58354,4,785.43,3141.72
48964,4130,2,547.23,1094.46
48964,29620,1,152.02,152.02
48964,72643,2,802.32,1604.64
48964,2387,5,218.44,1092.2
72771,63272,2,244.02,488.04
72771,1703,2,469.2,938.4
72771,16533,3,521.17,1563.51
72771,39250,5,299.64,1498.2
49097,72667,5,799.57,3997.85
17944,9808,3,897.18,2691.54
17944,16635,2,737.93,1475.86
17944,9991,4,705.6,2822.4
17944,76470,2,494.03,988.06
17944,36329,3,310.29,930.87
71880,20529,2,79.52,159.04
71880,92016,1,120.57,120.57
71880,11279,4,112.63,450.52
71880,93223,2,525.66,1051.32
71880,21130,3,306.91,920.73
58910,19800,3,235.18,705.54
58910,36936,3,722.15,2166.45
70245,10931,2,331.83,663.66
70245,82259,5,287.53,1437.65
70245,30670,2,25.13,50.26
70245,44756,5,693.81,3469.05
70245,93468,5,860.81,4304.05
69301,88222,3,780.87,2342.61
69301,65060,2,422.61,845.22
69301,8188,3,904.75,2714.25
45354,52640,4,938.21,3752.84
45354,96223,3,172.22,516.66
45354,65938,5,573.5,2867.5
45354,60074,4,417.56,1670.24
6000,94227,5,228.3,1141.5
6000,63272,3,244.02,732.06
31269,12577,5,121.23,606.15
31269,23093,4,359.33,1437.32
91773,52779,3,463.67,1391.01
22371,53348,3,417.82,1253.46
22371,38857,4,134.47,537.88
22371,33949,2,427.63,855.26
48866,36324,2,543.42,1086.84
48866,44756,4,693.81,2775.24
64326,60074,4,417.56,1670.24
64326,69180,2,417.38,834.76
64326,44752,3,785.85,2357.55
64326,35659,3,338.18,1014.54
36578,19507,5,376.64,1883.2
49601,47173,1,478.12,478.12
49601,7537,2,290.43,580.86
49601,66135,4,803.8,3215.2
49601,31509,3,467.17,1401.51
49601,75074,5,568.91,2844.55
12540,47071,1,101.38,101.38
12540,34558,3,813.41,2440.23
60114,50092,2,750.52,1501.04
60114,21130,2,306.91,613.82
60114,64591,2,779.3,1558.6
62878,78548,3,304.16,912.48
62878,84559,5,986.23,4931.15
62878,40739,4,17.33,69.32
62878,16979,3,61.89,185.67
62878,18402,4,171.43,685.72
58589,22138,2,952.75,1905.5
58589,26503,4,113.07,452.28
58589,81102,1,285.3,285.3
58589,78264,4,100.57,402.28
58589,97535,4,106.17,424.68
73027,56109,4,234.76,939.04
73027,95974,3,501.27,1503.81
73027,83215,2,34.14,68.28
5574,97585,4,895.85,3583.4
73993,97177,5,477.48,2387.4
20482,87394,1,701.27,701.27
20482,98239,2,859.16,1718.32
20482,14706,4,357.22,1428.88
22476,92226,2,544.96,1089.92
22476,47824,2,84.53,169.06
22476,92016,1,120.57,120.57
42275,16648,5,513.65,2568.25
42275,92709,1,333.15,333.15
42275,93223,3,525.66,1576.98
69194,18248,4,69.35,277.4
69194,37536,4,591.7,2366.8
69194,96027,1,10.91,10.91
69194,43982,4,376.04,1504.16
55391,8015,2,939.58,1879.16
55391,98237,4,435.8,1743.2
55391,43806,5,864.54,4322.7
55391,80601,2,626.37,1252.74
55391,33124,2,710.84,1421.68
2690,35659,3,338.18,1014.54
2690,47047,3,185.96,557.88
2690,59221,5,610.81,3054.05
2690,75775,2,577.35,1154.7
2690,9123,5,185.82,929.1
63751,33124,4,710.84,2843.36
63751,38229,5,830.19,4150.95
63751,14028,4,442.53,1770.12
63751,65039,1,666.43,666.43
63751,68346,5,545.23,2726.15
12371,40659,5,580.0,2900.0
12371,58980,2,936.24,1872.48
12371,72224,4,199.44,797.76
11884,34973,2,834.31,1668.62
11884,78264,1,100.57,100.57
11884,19405,3,642.21,1926.63
18397,37406,5,943.33,4716.65
18397,42705,2,581.53,1163.06
18397,7450,4,404.86,1619.44
18397,8001,1,448.16,448.16
55321,52779,2,463.67,927.34
55321,27026,3,903.98,2711.94
55321,91654,4,995.29,3981.16
83740,39855,3,754.31,2262.93
83740,76801,4,18.08,72.32
83740,39359,2,388.91,777.82
83740,87305,3,43.43,130.29
68423,18665,5,607.21,3036.05
68423,52528,4,294.92,1179.68
68423,63944,4,648.75,2595.0
68423,16979,3,61.89,185.67
56772,9303,4,672.86,2691.44
56772,39496,1,741.36,741.36
27187,97258,1,815.87,815.87
27187,58458,4,659.65,2638.6
27187,48091,3,814.21,2442.63
27187,73523,4,353.57,1414.28
27187,30588,2,615.87,1231.74
3276,19800,5,235.18,1175.9
3276,26503,2,113.07,226.14
3276,40659,5,580.0,2900.0
92130,79860,3,834.1,2502.3
92130,29288,4,466.59,1866.36
92130,98926,5,692.7,3463.5
92130,886,4,134.83,539.32
36562,18249,4,389.53,1558.12
11966,37884,3,286.83,860.49
64757,7551,2,719.38,1438.76
64757,76470,4,494.03,1976.12
27537,54473,3,904.86,2714.58
27537,14279,2,132.89,265.78
97979,9951,5,310.82,1554.1
41225,65060,1,422.61,422.61
8553,73202,1,102.69,102.69
